"","YEAR","FAMINCOME","UHRSWORKT"
"12970",2011,3,30
"12971",2011,7,30
"12972",2011,1,20
"12973",2011,7,30
"12974",2011,10,8
"12975",2011,13,30
"12976",2011,13,26
"12977",2011,5,30
"12978",2011,9,11
"12979",2011,15,25
"12980",2011,16,5
"12981",2011,13,25
"12982",2011,5,30
"12983",2011,12,32
"12984",2011,16,6
"12985",2011,12,30
"12986",2011,15,4
"12987",2011,13,30
"12988",2011,14,32
"12989",2011,14,20
"12990",2011,4,15
"12991",2011,12,30
"12992",2011,16,10
"12993",2011,13,29
"12994",2011,7,7
"12995",2011,15,6
"12996",2011,13,20
"12997",2011,6,11
"12998",2011,12,20
"12999",2011,13,30
"13000",2011,2,15
"13001",2011,7,16
"13002",2011,13,25
"13003",2011,13,15
"13004",2011,6,20
"13005",2011,13,32
"13006",2011,13,20
"13007",2011,15,30
"13008",2011,12,25
"13009",2011,14,32
"13010",2011,13,5
"13011",2011,3,25
"13012",2011,15,3
"13013",2011,9,12
"13014",2011,12,30
"13015",2011,9,13
"13016",2011,8,24
"13017",2011,15,6
"13018",2011,14,32
"13019",2011,9,12
"13020",2011,14,16
"13021",2011,8,8
"13022",2011,10,20
"13023",2011,5,30
"13024",2011,3,32
"13025",2011,15,12
"13026",2011,13,4
"13027",2011,15,30
"13028",2011,8,25
"13029",2011,14,5
"13030",2011,14,25
"13031",2011,14,3
"13032",2011,13,32
"13033",2011,14,30
"13034",2011,16,6
"13035",2011,9,30
"13036",2011,4,25
"13037",2011,1,32
"13038",2011,7,30
"13039",2011,11,15
"13040",2011,11,0
"13041",2011,15,25
"13042",2011,1,25
"13043",2011,7,15
"13044",2011,15,25
"13045",2011,8,10
"13046",2011,10,24
"13047",2011,14,25
"13048",2011,9,20
"13049",2011,15,15
"13050",2011,8,5
"13051",2011,12,21
"13052",2011,14,20
"13053",2011,11,5
"13054",2011,7,24
"13055",2011,7,24
"13056",2011,14,24
"13057",2011,9,20
"13058",2011,13,20
"13059",2011,1,25
"13060",2011,12,20
"13061",2011,13,2
"13062",2011,11,24
"13063",2011,3,20
"13064",2011,16,30
"13065",2011,4,14
"13066",2011,6,15
"13067",2011,15,33
"13068",2011,8,22
"13069",2011,9,6
"13070",2011,14,12
"13071",2011,14,15
"13072",2011,14,4
"13073",2011,11,27
"13074",2011,11,30
"13075",2011,8,13
"13076",2011,1,30
"13077",2011,12,12
"13078",2011,5,18
"13079",2011,7,33
"13080",2011,13,20
"13081",2011,10,25
"13082",2011,7,20
"13083",2011,13,25
"13084",2011,15,20
"13085",2011,12,5
"13086",2011,3,25
"13087",2011,7,10
"13088",2011,5,20
"13089",2011,10,32
"13090",2011,16,32
"13091",2011,4,32
"13092",2011,4,30
"13093",2011,11,11
"13094",2011,3,3
"13095",2011,14,30
"13096",2011,16,18
"13097",2011,15,28
"13098",2011,13,10
"13099",2011,15,30
"13100",2011,12,20
"13101",2011,11,30
"13102",2011,6,30
"13103",2011,14,20
"13104",2011,11,25
"13105",2011,16,32
"13106",2011,5,20
"13107",2011,7,33
"13108",2011,11,30
"13109",2011,15,30
"13110",2011,15,24
"13111",2011,13,20
"13112",2011,8,20
"13113",2011,5,22
"13114",2011,15,15
"13115",2011,12,0
"13116",2011,13,20
"13117",2011,14,30
"13118",2011,8,34
"13119",2011,13,30
"13120",2011,10,0
"13121",2011,11,32
"13122",2011,11,9
"13123",2011,15,24
"13124",2011,15,28
"13125",2011,10,2
"13126",2011,6,9
"13127",2011,7,2
"13128",2011,4,18
"13129",2011,10,30
"13130",2011,13,30
"13131",2011,13,28
"13132",2011,8,32
"13133",2011,3,26
"13134",2011,15,20
"13135",2011,6,15
"13136",2011,12,30
"13137",2011,5,20
"13138",2011,13,30
"13139",2011,14,30
"13140",2011,15,15
"13141",2011,14,28
"13142",2011,15,10
"13143",2011,2,20
"13144",2011,7,20
"13145",2011,2,20
"13146",2011,15,5
"13147",2011,16,20
"13148",2011,16,15
"13149",2011,6,20
"13150",2011,1,6
"13151",2011,10,6
"13152",2011,1,13
"13153",2011,10,25
"13154",2011,8,28
"13155",2011,8,32
"13156",2011,8,32
"13157",2011,13,30
"13158",2011,6,8
"13159",2011,10,30
"13160",2011,16,25
"13161",2011,1,20
"13162",2011,7,25
"13163",2011,14,30
"13164",2011,4,30
"13165",2011,12,4
"13166",2011,14,25
"13167",2011,14,22
"13168",2011,15,34
"13169",2011,4,27
"13170",2011,12,32
"13171",2011,2,30
"13172",2011,14,10
"13173",2011,11,12
"13174",2011,16,32
"13175",2011,11,12
"13176",2011,12,32
"13177",2011,14,8
"13178",2011,11,20
"13179",2011,3,15
"13180",2011,13,20
"13181",2011,14,30
"13182",2011,10,30
"13183",2011,7,20
"13184",2011,6,13
"13185",2011,14,10
"13186",2011,14,10
"13187",2011,8,20
"13188",2011,15,20
"13189",2011,13,30
"13190",2011,16,30
"13191",2011,11,20
"13192",2011,9,3
"13193",2011,11,25
"13194",2011,11,10
"13195",2011,4,23
"13196",2011,15,29
"13197",2011,6,32
"13198",2011,15,18
"13199",2011,3,8
"13200",2011,14,15
"13201",2011,2,30
"13202",2011,7,20
"13203",2011,8,15
"13204",2011,14,2
"13205",2011,6,25
"13206",2011,15,30
"13207",2011,13,20
"13208",2011,14,20
"13209",2011,15,32
"13210",2011,15,32
"13211",2011,12,33
"13212",2011,15,12
"13213",2011,9,25
"13214",2011,7,20
"13215",2011,15,24
"13216",2011,12,20
"13217",2011,10,16
"13218",2011,9,25
"13219",2011,2,10
"13220",2011,7,24
"13221",2011,12,15
"13222",2011,11,25
"13223",2011,8,24
"13224",2011,15,24
"13225",2011,2,15
"13226",2011,8,20
"13227",2011,13,21
"13228",2011,11,15
"13229",2011,14,25
"13230",2011,10,25
"13231",2011,7,27
"13232",2011,12,30
"13233",2011,12,20
"13234",2011,15,15
"13235",2011,13,30
"13236",2011,14,24
"13237",2011,3,18
"13238",2011,7,30
"13239",2011,14,20
"13240",2011,14,33
"13241",2011,10,32
"13242",2011,11,20
"13243",2011,14,10
"13244",2011,10,15
"13245",2011,16,20
"13246",2011,15,30
"13247",2011,12,34
"13248",2011,16,30
"13249",2011,2,11
"13250",2011,4,18
"13251",2011,7,20
"13252",2011,12,12
"13253",2011,14,25
"13254",2011,6,15
"13255",2011,6,28
"13256",2011,11,25
"13257",2011,5,25
"13258",2011,7,15
"13259",2011,12,14
"13260",2011,15,5
"13261",2011,13,20
"13262",2011,16,30
"13263",2011,9,15
"13264",2011,11,16
"13265",2011,1,4
"13266",2011,15,30
"13267",2011,6,32
"13268",2011,11,16
"13269",2011,6,21
"13270",2011,12,32
"13271",2011,16,4
"13272",2011,12,20
"13273",2011,11,34
"13274",2011,10,23
"13275",2011,7,32
"13276",2011,10,20
"13277",2011,10,16
"13278",2011,10,5
"13279",2011,3,30
"13280",2011,11,30
"13281",2011,14,24
"13282",2011,1,25
"13283",2011,15,27
"13284",2011,8,30
"13285",2011,14,13
"13286",2011,4,30
"13287",2011,9,25
"13288",2011,9,6
"13289",2011,13,33
"13290",2011,15,15
"13291",2011,12,30
"13292",2011,6,16
"13293",2011,11,30
"13294",2011,14,5
"13295",2011,8,12
"13296",2011,15,10
"13297",2011,10,25
"13298",2011,16,30
"13299",2011,15,10
"13300",2011,4,30
"13301",2011,4,30
"13302",2011,14,30
"13303",2011,15,17
"13304",2011,14,12
"13305",2011,6,30
"13306",2011,15,6
"13307",2011,9,32
"13308",2011,11,15
"13309",2011,6,29
"13310",2011,15,30
"13311",2011,8,26
"13312",2011,13,30
"13313",2011,11,14
"13314",2011,8,6
"13315",2011,14,30
"13316",2011,15,9
"13317",2011,2,20
"13318",2011,4,15
"13319",2011,12,30
"13320",2011,14,10
"13321",2011,16,20
"13322",2011,13,32
"13323",2011,6,30
"13324",2011,13,30
"13325",2011,6,25
"13326",2011,12,8
"13327",2011,13,10
"13328",2011,15,32
"13329",2011,8,6
"13330",2011,8,12
"13331",2011,15,20
"13332",2011,16,3
"13333",2011,13,32
"13334",2011,15,30
"13335",2011,14,24
"13336",2011,12,30
"13337",2011,2,30
"13338",2011,15,24
"13339",2011,9,30
"13340",2011,5,30
"13341",2011,4,5
"13342",2011,16,30
"13343",2011,14,16
"13344",2011,4,4
"13345",2011,16,30
"13346",2011,3,22
"13347",2011,7,33
"13348",2011,11,24
"13349",2011,10,5
"13350",2011,13,24
"13351",2011,10,17
"13352",2011,1,19
"13353",2011,11,34
"13354",2011,14,25
"13355",2011,13,30
"13356",2011,14,25
"13357",2011,8,30
"13358",2011,11,24
"13359",2011,13,5
"13360",2011,12,20
"13361",2011,2,29
"13362",2011,9,25
"13363",2011,10,3
"13364",2011,5,28
"13365",2011,6,20
"13366",2011,13,30
"13367",2011,6,6
"13368",2011,15,30
"13369",2011,8,20
"13370",2011,12,28
"13371",2011,7,34
"13372",2011,11,32
"13373",2011,14,20
"13374",2011,11,33
"13375",2011,14,30
"13376",2011,14,16
"13377",2011,13,15
"13378",2011,12,16
"13379",2011,7,25
"13380",2011,14,15
"13381",2011,7,32
"13382",2011,10,20
"13383",2011,5,30
"13384",2011,16,14
"13385",2011,5,32
"13386",2011,7,28
"13387",2011,3,20
"13388",2011,10,16
"13389",2011,3,15
"13390",2011,14,32
"13391",2011,4,30
"13392",2011,7,30
"13393",2011,1,25
"13394",2011,10,30
"13395",2011,16,18
"13396",2011,15,20
"13397",2011,5,24
"13398",2011,2,5
"13399",2011,15,24
"13400",2011,5,8
"13401",2011,14,20
"13402",2011,15,9
"13403",2011,6,21
"13404",2011,13,32
"13405",2011,7,15
"13406",2011,7,15
"13407",2011,9,15
"13408",2011,12,20
"13409",2011,5,15
"13410",2011,12,5
"13411",2011,11,10
"13412",2011,11,2
"13413",2011,7,33
"13414",2011,7,20
"13415",2011,14,6
"13416",2011,8,30
"13417",2011,12,20
"13418",2011,14,30
"13419",2011,5,12
"13420",2011,14,32
"13421",2011,13,32
"13422",2011,6,12
"13423",2011,4,28
"13424",2011,1,10
"13425",2011,2,24
"13426",2011,15,14
"13427",2011,16,30
"13428",2011,13,33
"13429",2011,16,8
"13430",2011,13,20
"13431",2011,3,20
"13432",2011,10,20
"13433",2011,15,30
"13434",2011,15,21
"13435",2011,10,15
"13436",2011,7,2
"13437",2011,15,33
"13438",2011,16,30
"13439",2011,15,24
"13440",2011,12,10
"13441",2011,3,21
"13442",2011,8,20
"13443",2011,13,33
"13444",2011,13,34
"13445",2011,13,13
"13446",2011,10,22
"13447",2011,10,20
"13448",2011,13,30
"13449",2011,11,20
"13450",2011,13,25
"13451",2011,6,30
"13452",2011,9,32
"13453",2011,15,32
"13454",2011,10,21
"13455",2011,8,15
"13456",2011,11,28
"13457",2011,8,4
"13458",2011,4,25
"13459",2011,8,14
"13460",2011,7,27
"13461",2011,14,32
"13462",2011,8,5
"13463",2011,13,3
"13464",2011,15,24
"13465",2011,15,14
"13466",2011,8,30
"13467",2011,13,30
"13468",2011,15,20
"13469",2011,7,33
"13470",2011,6,25
"13471",2011,9,10
"13472",2011,15,30
"13473",2011,14,20
"13474",2011,10,30
"13475",2011,11,10
"13476",2011,14,20
"13477",2011,4,20
"13478",2011,2,12
"13479",2011,11,32
"13480",2011,14,5
"13481",2011,3,12
"13482",2011,16,20
"13483",2011,15,30
"13484",2011,6,24
"13485",2011,4,20
"13486",2011,10,20
"13487",2011,3,30
"13488",2011,7,21
"13489",2011,13,15
"13490",2011,16,5
"13491",2011,14,20
"13492",2011,1,24
"13493",2011,9,7
"13494",2011,16,18
"13495",2011,6,30
"13496",2011,6,24
"13497",2011,13,30
"13498",2011,16,24
"13499",2011,14,30
"13500",2011,6,20
"13501",2011,8,30
"13502",2011,8,14
"13503",2011,2,14
"13504",2011,14,32
"13505",2011,14,3
"13506",2011,12,12
"13507",2011,14,16
"13508",2011,16,20
"13509",2011,9,20
"13510",2011,2,15
"13511",2011,13,30
"13512",2011,15,24
"13513",2011,14,17
"13514",2011,4,30
"13515",2011,13,20
"13516",2011,9,25
"13517",2011,14,22
"13518",2011,14,30
"13519",2011,9,15
"13520",2011,7,15
"13521",2011,5,10
"13522",2011,15,3
"13523",2011,16,30
"13524",2011,12,28
"13525",2011,7,10
"13526",2011,7,28
"13527",2011,14,30
"13528",2011,7,20
"13529",2011,15,16
"13530",2011,7,30
"13531",2011,6,30
"13532",2011,15,24
"13533",2011,2,10
"13534",2011,12,2
"13535",2011,9,32
"13536",2011,14,7
"13537",2011,4,25
"13538",2011,16,10
"13539",2011,6,8
"13540",2011,10,20
"13541",2011,8,30
"13542",2011,9,20
"13543",2011,12,20
"13544",2011,7,25
"13545",2011,10,20
"13546",2011,4,25
"13547",2011,10,32
"13548",2011,15,22
"13549",2011,7,20
"13550",2011,13,12
"13551",2011,15,25
"13552",2011,1,25
"13553",2011,13,5
"13554",2011,12,30
"13555",2011,12,30
"13556",2011,15,21
"13557",2011,13,5
"13558",2011,11,20
"13559",2011,7,19
"13560",2011,5,8
"13561",2011,16,30
"13562",2011,10,24
"13563",2011,8,27
"13564",2011,15,25
"13565",2011,8,30
"13566",2011,9,8
"13567",2011,15,24
"13568",2011,7,12
"13569",2011,1,18
"13570",2011,15,30
"13571",2011,8,16
"13572",2011,10,30
"13573",2011,14,32
"13574",2011,4,24
"13575",2011,7,5
"13576",2011,13,20
"13577",2011,13,20
"13578",2011,11,24
"13579",2011,14,14
"13580",2011,9,30
"13581",2011,15,25
"13582",2011,15,16
"13583",2011,6,20
"13584",2011,5,20
"13585",2011,7,27
"13586",2011,10,25
"13587",2011,12,32
"13588",2011,14,15
"13589",2011,6,25
"13590",2011,9,20
"13591",2011,15,30
"13592",2011,15,32
"13593",2011,4,30
"13594",2011,14,25
"13595",2011,13,24
"13596",2011,7,25
"13597",2011,14,20
"13598",2011,11,12
"13599",2011,12,32
"13600",2011,14,32
"13601",2011,8,17
"13602",2011,12,30
"13603",2011,16,13
"13604",2011,7,5
"13605",2011,10,25
"13606",2011,8,20
"13607",2011,14,25
"13608",2011,13,30
"13609",2011,3,27
"13610",2011,15,34
"13611",2011,1,15
"13612",2011,16,27
"13613",2011,11,10
"13614",2011,15,24
"13615",2011,4,20
"13616",2011,13,2
"13617",2011,9,9
"13618",2011,13,5
"13619",2011,14,23
"13620",2011,14,20
"13621",2011,15,32
"13622",2011,12,27
"13623",2011,16,30
"13624",2011,15,20
"13625",2011,13,32
"13626",2011,11,24
"13627",2011,12,32
"13628",2011,10,4
"13629",2011,11,15
"13630",2011,11,32
"13631",2011,14,15
"13632",2011,11,30
"13633",2011,2,25
"13634",2011,4,8
"13635",2011,10,16
"13636",2011,15,25
"13637",2011,10,5
"13638",2011,9,30
"13639",2011,14,30
"13640",2011,8,25
"13641",2011,13,25
"13642",2011,10,30
"13643",2011,7,30
"13644",2011,1,32
"13645",2011,3,24
"13646",2011,2,5
"13647",2011,15,22
"13648",2011,16,32
"13649",2011,16,25
"13650",2011,9,32
"13651",2011,13,20
"13652",2011,7,20
"13653",2011,6,4
"13654",2011,12,33
"13655",2011,13,20
"13656",2011,11,17
"13657",2011,15,30
"13658",2011,15,24
"13659",2011,7,20
"13660",2011,16,8
"13661",2011,14,24
"13662",2011,8,30
"13663",2011,13,30
"13664",2011,9,30
"13665",2011,15,20
"13666",2011,14,32
"13667",2011,9,6
"13668",2011,13,16
"13669",2011,1,20
"13670",2011,3,12
"13671",2011,12,16
"13672",2011,13,15
"13673",2011,5,32
"13674",2011,15,20
"13675",2011,12,20
"13676",2011,9,30
"13677",2011,9,30
"13678",2011,15,25
"13679",2011,16,32
"13680",2011,6,25
"13681",2011,1,20
"13682",2011,4,32
"13683",2011,14,30
"13684",2011,8,30
"13685",2011,14,27
"13686",2011,9,25
"13687",2011,14,30
"13688",2011,6,20
"13689",2011,12,25
"13690",2011,13,30
"13691",2011,9,30
"13692",2011,5,32
"13693",2011,15,28
"13694",2011,14,16
"13695",2011,9,28
"13696",2011,1,25
"13697",2011,14,24
"13698",2011,15,30
"13699",2011,14,2
"13700",2011,8,20
"13701",2011,11,15
"13702",2011,2,32
"13703",2011,7,21
"13704",2011,12,25
"13705",2011,13,1
"13706",2011,5,30
"13707",2011,15,15
"13708",2011,2,32
"13709",2011,10,12
"13710",2011,14,30
"13711",2011,8,30
"13712",2011,12,7
"13713",2011,14,25
"13714",2011,10,32
"13715",2011,14,8
"13716",2011,5,25
"13717",2011,12,15
"13718",2012,6,16
"13719",2012,4,32
"13720",2012,1,20
"13721",2012,4,22
"13722",2012,13,20
"13723",2012,6,10
"13724",2012,7,24
"13725",2012,15,12
"13726",2012,15,15
"13727",2012,13,15
"13728",2012,13,30
"13729",2012,8,28
"13730",2012,13,30
"13731",2012,11,33
"13732",2012,15,34
"13733",2012,14,3
"13734",2012,11,29
"13735",2012,12,16
"13736",2012,13,5
"13737",2012,4,13
"13738",2012,16,2
"13739",2012,12,27
"13740",2012,15,27
"13741",2012,11,18
"13742",2012,15,25
"13743",2012,9,32
"13744",2012,6,30
"13745",2012,9,21
"13746",2012,6,16
"13747",2012,11,25
"13748",2012,3,20
"13749",2012,11,19
"13750",2012,15,15
"13751",2012,10,25
"13752",2012,6,24
"13753",2012,3,20
"13754",2012,7,20
"13755",2012,13,20
"13756",2012,14,10
"13757",2012,16,10
"13758",2012,16,12
"13759",2012,15,20
"13760",2012,16,20
"13761",2012,14,18
"13762",2012,5,20
"13763",2012,11,2
"13764",2012,15,20
"13765",2012,6,30
"13766",2012,12,34
"13767",2012,14,30
"13768",2012,14,5
"13769",2012,16,20
"13770",2012,8,34
"13771",2012,8,34
"13772",2012,14,25
"13773",2012,14,24
"13774",2012,13,15
"13775",2012,14,20
"13776",2012,13,25
"13777",2012,1,15
"13778",2012,7,20
"13779",2012,8,18
"13780",2012,6,30
"13781",2012,2,32
"13782",2012,12,30
"13783",2012,11,20
"13784",2012,4,30
"13785",2012,6,32
"13786",2012,12,30
"13787",2012,1,30
"13788",2012,4,17
"13789",2012,15,8
"13790",2012,7,10
"13791",2012,14,30
"13792",2012,6,32
"13793",2012,5,18
"13794",2012,3,9
"13795",2012,16,26
"13796",2012,3,20
"13797",2012,11,7
"13798",2012,7,20
"13799",2012,1,14
"13800",2012,12,25
"13801",2012,13,32
"13802",2012,9,30
"13803",2012,12,15
"13804",2012,14,20
"13805",2012,11,30
"13806",2012,16,7
"13807",2012,8,20
"13808",2012,2,20
"13809",2012,16,23
"13810",2012,4,27
"13811",2012,6,28
"13812",2012,14,26
"13813",2012,8,24
"13814",2012,13,15
"13815",2012,10,25
"13816",2012,12,25
"13817",2012,6,25
"13818",2012,14,10
"13819",2012,10,4
"13820",2012,3,30
"13821",2012,11,4
"13822",2012,14,10
"13823",2012,15,32
"13824",2012,6,4
"13825",2012,13,30
"13826",2012,6,20
"13827",2012,11,32
"13828",2012,7,10
"13829",2012,3,12
"13830",2012,12,12
"13831",2012,9,30
"13832",2012,14,24
"13833",2012,1,12
"13834",2012,16,20
"13835",2012,9,15
"13836",2012,10,25
"13837",2012,4,25
"13838",2012,3,20
"13839",2012,12,24
"13840",2012,7,25
"13841",2012,6,15
"13842",2012,12,9
"13843",2012,7,32
"13844",2012,7,7
"13845",2012,15,20
"13846",2012,14,20
"13847",2012,8,30
"13848",2012,14,28
"13849",2012,14,32
"13850",2012,12,16
"13851",2012,11,32
"13852",2012,16,3
"13853",2012,9,20
"13854",2012,3,30
"13855",2012,12,4
"13856",2012,4,32
"13857",2012,3,20
"13858",2012,3,4
"13859",2012,16,20
"13860",2012,6,3
"13861",2012,9,32
"13862",2012,8,29
"13863",2012,9,20
"13864",2012,14,20
"13865",2012,9,15
"13866",2012,8,30
"13867",2012,7,20
"13868",2012,7,32
"13869",2012,13,30
"13870",2012,8,2
"13871",2012,14,15
"13872",2012,4,17
"13873",2012,10,30
"13874",2012,9,30
"13875",2012,11,20
"13876",2012,5,25
"13877",2012,10,27
"13878",2012,8,4
"13879",2012,7,9
"13880",2012,16,20
"13881",2012,11,8
"13882",2012,11,8
"13883",2012,10,25
"13884",2012,13,25
"13885",2012,4,12
"13886",2012,11,25
"13887",2012,13,32
"13888",2012,3,10
"13889",2012,1,18
"13890",2012,14,25
"13891",2012,4,34
"13892",2012,6,20
"13893",2012,11,24
"13894",2012,12,5
"13895",2012,15,30
"13896",2012,9,6
"13897",2012,14,2
"13898",2012,9,20
"13899",2012,1,25
"13900",2012,13,32
"13901",2012,9,20
"13902",2012,16,18
"13903",2012,14,20
"13904",2012,9,16
"13905",2012,16,22
"13906",2012,5,21
"13907",2012,7,30
"13908",2012,11,15
"13909",2012,15,30
"13910",2012,4,33
"13911",2012,15,24
"13912",2012,2,27
"13913",2012,13,25
"13914",2012,10,30
"13915",2012,9,32
"13916",2012,13,25
"13917",2012,16,20
"13918",2012,7,28
"13919",2012,7,10
"13920",2012,9,24
"13921",2012,13,30
"13922",2012,11,32
"13923",2012,16,15
"13924",2012,10,24
"13925",2012,3,9
"13926",2012,6,25
"13927",2012,12,25
"13928",2012,14,20
"13929",2012,15,10
"13930",2012,15,14
"13931",2012,12,30
"13932",2012,13,20
"13933",2012,15,24
"13934",2012,14,15
"13935",2012,7,20
"13936",2012,9,25
"13937",2012,13,12
"13938",2012,7,6
"13939",2012,2,10
"13940",2012,5,12
"13941",2012,12,20
"13942",2012,16,20
"13943",2012,8,30
"13944",2012,13,21
"13945",2012,9,4
"13946",2012,14,30
"13947",2012,7,27
"13948",2012,11,33
"13949",2012,5,25
"13950",2012,6,28
"13951",2012,2,25
"13952",2012,16,20
"13953",2012,15,24
"13954",2012,15,30
"13955",2012,8,9
"13956",2012,7,30
"13957",2012,9,13
"13958",2012,12,30
"13959",2012,11,12
"13960",2012,4,30
"13961",2012,14,13
"13962",2012,15,30
"13963",2012,5,20
"13964",2012,10,25
"13965",2012,2,22
"13966",2012,13,4
"13967",2012,14,24
"13968",2012,16,15
"13969",2012,13,25
"13970",2012,12,15
"13971",2012,14,15
"13972",2012,16,6
"13973",2012,7,20
"13974",2012,7,25
"13975",2012,14,10
"13976",2012,14,28
"13977",2012,15,30
"13978",2012,12,25
"13979",2012,5,20
"13980",2012,6,12
"13981",2012,4,20
"13982",2012,15,20
"13983",2012,14,8
"13984",2012,12,20
"13985",2012,3,32
"13986",2012,12,15
"13987",2012,4,10
"13988",2012,16,20
"13989",2012,9,10
"13990",2012,15,12
"13991",2012,14,6
"13992",2012,7,30
"13993",2012,8,0
"13994",2012,14,25
"13995",2012,7,14
"13996",2012,15,24
"13997",2012,13,20
"13998",2012,14,9
"13999",2012,12,30
"14000",2012,3,25
"14001",2012,15,25
"14002",2012,8,20
"14003",2012,15,18
"14004",2012,9,30
"14005",2012,4,27
"14006",2012,8,30
"14007",2012,8,15
"14008",2012,3,30
"14009",2012,6,32
"14010",2012,8,7
"14011",2012,13,30
"14012",2012,9,25
"14013",2012,15,20
"14014",2012,3,24
"14015",2012,8,28
"14016",2012,15,20
"14017",2012,13,15
"14018",2012,10,20
"14019",2012,13,30
"14020",2012,15,32
"14021",2012,13,0
"14022",2012,5,25
"14023",2012,4,30
"14024",2012,15,10
"14025",2012,16,14
"14026",2012,8,30
"14027",2012,10,20
"14028",2012,6,25
"14029",2012,3,6
"14030",2012,6,30
"14031",2012,13,14
"14032",2012,8,30
"14033",2012,1,30
"14034",2012,10,27
"14035",2012,6,20
"14036",2012,8,32
"14037",2012,16,20
"14038",2012,4,14
"14039",2012,1,10
"14040",2012,9,8
"14041",2012,9,20
"14042",2012,9,30
"14043",2012,13,20
"14044",2012,16,25
"14045",2012,5,32
"14046",2012,16,34
"14047",2012,7,24
"14048",2012,15,20
"14049",2012,15,20
"14050",2012,16,15
"14051",2012,12,16
"14052",2012,16,28
"14053",2012,12,20
"14054",2012,15,16
"14055",2012,12,20
"14056",2012,15,9
"14057",2012,11,15
"14058",2012,6,23
"14059",2012,8,27
"14060",2012,7,30
"14061",2012,9,28
"14062",2012,6,30
"14063",2012,15,10
"14064",2012,16,18
"14065",2012,14,23
"14066",2012,13,32
"14067",2012,10,32
"14068",2012,3,32
"14069",2012,16,20
"14070",2012,13,27
"14071",2012,5,20
"14072",2012,6,32
"14073",2012,11,20
"14074",2012,16,0
"14075",2012,14,32
"14076",2012,15,12
"14077",2012,12,12
"14078",2012,15,21
"14079",2012,7,15
"14080",2012,5,30
"14081",2012,14,20
"14082",2012,1,20
"14083",2012,11,32
"14084",2012,11,20
"14085",2012,15,32
"14086",2012,16,5
"14087",2012,5,23
"14088",2012,10,19
"14089",2012,6,11
"14090",2012,8,20
"14091",2012,6,8
"14092",2012,12,28
"14093",2012,7,20
"14094",2012,11,10
"14095",2012,11,32
"14096",2012,14,6
"14097",2012,7,24
"14098",2012,12,12
"14099",2012,14,6
"14100",2012,12,2
"14101",2012,3,25
"14102",2012,10,15
"14103",2012,13,20
"14104",2012,2,12
"14105",2012,11,10
"14106",2012,10,9
"14107",2012,14,20
"14108",2012,5,15
"14109",2012,10,25
"14110",2012,14,20
"14111",2012,11,15
"14112",2012,6,15
"14113",2012,13,4
"14114",2012,10,4
"14115",2012,2,5
"14116",2012,11,12
"14117",2012,8,16
"14118",2012,15,20
"14119",2012,1,10
"14120",2012,5,30
"14121",2012,14,32
"14122",2012,3,25
"14123",2012,16,15
"14124",2012,10,30
"14125",2012,14,7
"14126",2012,12,18
"14127",2012,15,15
"14128",2012,15,20
"14129",2012,16,30
"14130",2012,8,30
"14131",2012,13,30
"14132",2012,15,20
"14133",2012,2,30
"14134",2012,10,15
"14135",2012,15,25
